x y z
0.820 -0.371 11.710
0.766 0.091 12.133
-0.021 0.090 9.714
0.368 0.397 10.604
1.132 -0.053 9.482
0.791 -0.874 12.419
0.212 0.081 9.086
0.747 0.143 9.970
1.115 -0.417 10.779
1.324 -0.747 9.351
0.441 -0.297 9.574
0.844 -0.160 9.401
1.080 -0.605 9.793
0.585 -0.595 9.535
0.259 -0.342 10.412
0.723 0.111 10.780
0.503 -0.269 10.502
0.561 -0.486 11.053
0.581 -0.160 11.061
1.179 0.382 11.685
0.449 0.159 10.705
1.353 -0.141 12.014
0.247 -0.287 8.487
0.622 -0.279 11.345
0.816 -0.169 10.377
0.605 -0.257 9.105
1.006 -0.151 9.821
0.772 -0.289 9.640
0.832 -0.188 9.881
0.644 -0.502 7.778
1.304 -0.558 8.755
-0.189 -0.476 10.218
1.046 0.306 9.626
1.678 0.273 9.969
0.008 -0.726 12.065
0.529 -0.290 10.729
1.040 0.713 11.292
0.447 -0.315 11.094
0.695 -0.282 12.096
0.874 0.019 10.777
0.625 0.358 10.887
0.344 -0.317 9.745
0.859 -0.507 10.234
0.502 -0.158 8.684
0.888 -0.208 9.991
0.271 -0.231 9.085
0.904 -0.424 9.872
0.587 -0.407 9.068
0.796 -0.237 9.425
0.139 -0.605 9.638
0.595 -0.349 10.344
0.519 -0.196 9.644
0.273 0.031 12.011
0.421 0.006 10.808
1.013 0.063 11.849
0.445 -0.203 10.405
0.565 -0.139 11.020
0.284 0.165 9.448
0.689 -0.200 11.274
0.255 -0.325 9.649
0.605 -0.085 9.351
0.707 0.031 10.080
0.421 -0.165 9.001
0.396 -0.333 9.611
0.851 -0.278 8.594
0.802 -0.346 8.457
0.319 -0.252 9.720
0.496 -0.094 9.812
0.308 -0.324 9.863
0.086 -0.470 10.677
0.530 -0.326 10.727
0.615 0.096 11.439
0.355 0.178 11.591
0.056 0.206 11.056
0.869 0.243 10.458
0.533 0.155 9.475
-0.075 -0.390 10.603
0.762 -0.036 9.827
0.300 -0.218 8.718
0.989 -0.087 10.008
0.264 -0.156 9.762
0.517 -0.004 9.739
0.480 -0.386 9.411
0.368 -0.531 9.465
0.422 -0.416 8.918
0.683 -0.327 10.566
0.221 -0.180 11.256
-0.115 -0.084 11.476
-0.275 -0.170 11.506
1.262 -0.031 11.259
0.648 -0.487 10.383
-0.318 -0.106 11.389
0.766 0.641 9.957
0.851 0.308 9.910
-0.111 -0.693 10.148
0.082 -0.439 10.166
0.456 0.088 8.804
0.676 -0.380 9.390
0.553 -0.226 9.635
0.696 -0.060 9.053
0.185 -0.154 9.258
0.803 -0.279 9.021
0.085 -0.787 8.850
0.762 -0.120 10.471
-0.282 -0.540 10.220
-0.173 -0.425 12.321
1.106 -0.007 10.887
0.000 0.017 11.621
0.035 0.169 9.890
0.721 0.158 11.575
0.464 0.017 8.233
0.296 -0.384 10.117
0.277 0.098 9.636
0.438 0.161 9.365
0.220 -0.100 9.590
0.896 -0.331 8.566
0.087 -0.288 9.241
0.682 -0.238 9.756
0.866 -0.040 9.126
0.199 -0.366 9.730
0.269 -0.468 10.001
0.306 -0.165 10.309
0.098 -0.281 11.052
0.548 -0.243 11.930
0.303 -0.340 11.284
0.588 0.523 11.049
0.352 0.327 10.921
0.715 -0.241 11.843
0.199 -0.259 8.602
0.402 -0.555 11.584
0.341 0.007 8.782
0.285 -0.360 9.932
0.843 0.170 10.621
0.346 -0.382 8.902
0.703 -0.535 9.792
0.441 -0.610 7.991
0.988 -0.462 9.504
0.135 -0.180 8.944
-0.009 -0.415 10.075
1.510 -0.029 10.100
-0.214 -0.797 11.523
0.056 -0.505 12.714
0.684 0.086 10.263
0.395 0.235 11.648
0.147 -0.022 10.153
0.836 0.046 11.046
0.376 0.053 9.505
0.467 -0.305 11.346
0.882 -0.029 9.960
-0.062 -0.212 8.238
1.273 0.087 9.614
0.407 -0.508 9.368
0.729 -0.268 8.683
0.867 -0.141 8.935
0.622 -0.260 9.331
0.705 -0.409 9.876
0.053 -0.671 9.954
0.794 -0.029 8.955
0.085 -0.380 12.627
-0.049 -0.199 11.556
0.938 0.447 10.629
0.728 0.068 12.312
0.426 -0.200 10.334
0.667 0.062 10.213
0.826 0.058 10.616
0.379 -0.596 11.058
0.529 -0.306 10.577
0.397 0.068 9.019
0.799 -0.017 10.278
0.650 -0.586 8.885
1.019 -0.490 8.974
1.071 -0.297 8.737
0.507 -0.319 9.303
0.520 -0.276 9.759
0.707 -0.303 9.614
0.275 -0.628 10.053
0.708 -0.281 12.037
0.698 -0.161 10.872
0.572 0.200 11.606
0.574 -0.045 11.261
0.330 0.224 10.594
0.973 0.175 9.955
0.265 -0.325 11.436
0.326 -0.162 10.003
1.184 -0.032 9.961
0.324 -0.327 8.847
1.205 -0.060 9.010
0.737 -0.100 9.904
0.618 -0.175 8.864
0.581 -0.224 8.916
0.777 -0.426 8.548
0.486 -0.598 9.057
1.024 -0.279 10.725
0.571 -0.036 10.600
-0.173 -0.107 11.730
-0.093 -0.075 11.173
1.282 0.078 10.938
1.027 -0.220 10.417
-0.192 -0.232 11.419
1.379 0.697 9.976
0.614 -0.380 11.661
-0.071 -0.614 10.628
0.612 -0.155 10.630
0.694 0.211 9.017
0.714 -0.683 9.699
0.773 -0.151 9.574
0.920 0.033 9.268
0.526 -0.064 9.058
0.692 -0.386 9.108
0.665 -0.644 9.367
0.963 -0.479 10.554
-0.034 -0.480 9.786
0.887 -0.042 12.757
1.089 -0.058 11.149
0.369 0.160 11.673
0.385 0.038 10.110
0.650 0.004 11.968
0.618 -0.070 7.855
0.831 -0.467 11.499
0.445 -0.057 9.183
0.416 0.152 10.531
0.612 -0.075 8.984
1.174 -0.413 8.002
0.262 -0.240 9.550
0.870 0.068 8.650
1.052 -0.015 8.941
0.714 -0.371 9.107
0.278 -0.608 9.729
0.376 0.147 10.121
0.241 -0.224 10.386
0.718 -0.412 10.436
0.519 -0.324 10.996
0.863 0.660 11.182
0.294 0.324 10.887
1.052 -0.144 11.341
0.316 -0.032 9.282
0.428 -0.050 11.955
0.532 0.041 9.078
0.339 -0.267 9.433
1.015 0.207 10.657
0.475 -0.220 9.479
0.764 -0.400 9.620
0.443 -0.527 8.365
0.887 -0.431 9.188
0.450 -0.219 9.354
-0.014 -0.418 10.327
1.388 -0.040 9.240
-0.275 -0.593 12.437
0.735 -0.022 12.537
0.650 0.065 10.775
0.750 0.223 12.152
0.147 -0.190 10.256
0.760 0.252 11.167
0.366 0.101 9.920
0.540 -0.349 11.450
0.876 -0.157 9.650
0.011 -0.337 8.785
1.142 0.086 9.675
0.323 -0.538 9.286
0.900 -0.287 9.079
0.631 -0.236 8.214
0.638 -0.218 9.909
0.188 -0.288 8.870
0.239 -0.520 9.479
0.833 -0.082 8.770
-0.200 -0.166 11.188
0.559 0.356 11.382
0.927 0.559 10.176
0.643 -0.054 11.840
0.329 -0.175 10.525
0.622 0.379 9.668
0.837 -0.016 10.856
-0.074 -0.395 10.643
0.601 -0.153 10.835
0.266 0.282 8.296
0.869 -0.158 10.555
0.441 -0.355 9.300
0.552 -0.315 8.222
0.857 -0.290 8.539
0.538 -0.416 9.257
0.433 -0.170 9.461
0.491 -0.270 9.897
0.175 -0.400 9.595
0.469 -0.300 12.776
0.494 0.072 10.677
0.512 0.306 12.130
0.279 -0.006 11.259
0.466 0.112 11.014
0.954 0.234 10.100
0.042 -0.446 11.675
0.359 0.056 10.106
0.824 -0.077 10.605
0.298 -0.313 8.886
0.974 -0.244 9.087
0.492 -0.019 9.563
0.328 -0.271 9.007
0.516 -0.352 8.579
0.775 -0.574 9.536
0.364 -0.589 8.861
0.876 -0.173 9.942
0.364 -0.084 10.876
-0.377 -0.102 11.040
0.550 0.050 10.827
1.193 0.055 10.242
0.669 -0.392 10.482
0.093 -0.087 11.378
1.210 0.765 9.723
-0.186 -0.494 11.390
0.412 -0.504 9.773
0.805 -0.140 9.765
0.732 0.083 9.324
0.348 -0.485 8.993
0.898 0.002 9.891
0.649 0.021 9.050
0.404 -0.117 9.032
0.541 -0.210 8.515
0.681 -0.728 9.773
0.803 -0.357 10.119
-0.179 -0.369 10.222
0.894 0.215 12.634
0.406 0.110 10.680
0.118 0.107 11.390
0.510 0.107 10.473
0.656 -0.123 12.145
0.642 0.024 8.663
0.137 -0.330 10.781
0.550 0.031 9.500
0.328 0.044 9.269
0.873 -0.441 9.907
1.005 -0.570 8.949
0.109 -0.205 9.180
1.028 0.159 8.717
0.616 -0.199 9.121
0.423 -0.521 9.330
0.214 -0.480 9.390
0.489 0.148 9.869
0.300 -0.299 11.291
0.418 -0.524 10.326
0.667 -0.250 11.033
0.792 0.456 11.218
0.413 0.281 10.745
1.094 -0.357 10.915
0.089 -0.301 9.925
0.431 0.008 8.916
0.620 0.033 9.853
0.290 -0.389 8.769
1.111 0.039 9.871
0.386 -0.047 9.205
0.616 -0.459 9.122
0.870 -0.416 8.454
0.639 -0.480 9.194
-0.011 -0.173 8.883
0.443 -0.190 10.279
1.390 -0.058 10.086
-0.391 -0.621 12.762
0.924 0.072 10.644
0.711 0.220 10.739
0.778 0.087 12.160
0.070 -0.297 11.678
0.907 0.578 10.098
0.322 -0.263 11.052
0.888 -0.141 10.117
1.054 -0.330 10.397
0.011 -0.185 8.529
1.153 0.029 9.550
0.428 -0.569 9.731
1.049 -0.391 9.269
0.668 -0.256 8.746
0.610 -0.193 10.359
0.289 -0.413 8.829
0.671 -0.689 11.121
0.616 -0.118 9.312
-0.007 -0.118 12.127
0.711 0.274 10.950
0.978 0.285 10.650
0.633 -0.270 11.249
0.451 -0.073 11.143
0.504 0.358 9.249
0.751 -0.406 10.975
0.426 -0.516 9.904
0.708 -0.207 10.494
0.300 0.273 8.761
0.845 -0.156 9.585
0.592 -0.492 8.673
0.904 -0.272 8.575
0.985 -0.076 8.975
0.547 -0.105 9.303
0.374 -0.273 9.666
0.971 -0.212 10.057
0.035 -0.410 10.379
0.626 -0.048 10.582
0.744 -0.169 12.217
0.631 0.152 11.406
0.235 0.144 11.563
0.374 0.380 11.806
1.021 0.278 9.083
0.069 -0.599 10.673
0.785 0.113 10.179
0.588 0.000 9.849
0.659 -0.011 10.000
0.849 -0.433 8.483
0.732 -0.160 10.418
0.502 0.020 8.799
0.665 -0.568 9.437
0.738 -0.553 9.224
0.619 -0.624 9.816
0.631 -0.042 10.528
0.213 0.009 11.657
-0.147 -0.353 11.710
1.068 -0.098 10.944
1.406 -0.029 11.230
0.177 -0.284 11.837
0.263 -0.040 10.834
1.223 0.309 9.599
-0.223 -0.631 11.009
0.590 -0.283 10.335
0.550 0.023 8.975
0.901 -0.101 10.250
0.443 -0.540 8.819
0.931 0.049 9.451
0.533 -0.002 8.672
0.558 -0.472 9.032
0.572 -0.357 8.371
0.742 -0.599 9.855
0.668 -0.175 10.216
-0.213 -0.415 11.442
1.296 0.172 11.413
0.086 -0.108 11.530
0.228 0.094 11.473
0.277 0.297 10.021
0.780 0.105 11.730
0.447 -0.257 9.306
0.421 -0.038 10.083
0.334 0.138 10.367
0.037 -0.141 8.474
1.360 -0.102 9.450
0.588 -0.403 9.276
0.342 -0.187 10.119
0.797 0.024 8.562
0.579 -0.437 9.360
0.441 -0.552 9.404
0.344 -0.482 10.208
0.257 0.207 9.602
0.403 -0.254 12.063
0.329 -0.471 11.052
0.573 0.550 11.595
0.647 0.370 10.951
0.453 0.136 10.787
0.846 -0.494 10.591
0.191 -0.403 11.628
0.243 0.068 8.166
0.543 -0.379 10.972
0.194 -0.301 7.908
1.083 -0.064 10.227
0.373 -0.100 9.593
0.503 -0.505 8.333
0.888 -0.460 9.074
0.511 -0.220 8.754
-0.100 -0.223 9.385
0.643 -0.049 9.840
0.915 -0.447 9.775
-0.176 -0.531 12.752
0.748 0.156 10.384
0.572 0.342 11.934
0.412 0.051 11.154
0.296 -0.170 11.505
0.726 0.493 9.455
0.332 -0.273 10.943
0.852 -0.150 10.170
-0.062 -0.208 8.471
0.066 -0.083 9.346
1.217 -0.209 9.382
0.316 -0.556 9.083
0.813 -0.246 9.020
0.650 -0.115 10.046
0.419 -0.309 9.496
0.152 -0.574 9.027
0.632 -0.669 10.987
0.425 -0.100 10.030
-0.227 -0.007 11.766
0.808 0.261 11.220
0.928 -0.008 12.045
0.541 -0.191 11.600
0.164 -0.117 11.752
0.669 0.272 9.446
0.578 -0.684 10.446
0.389 -0.339 10.720
0.266 0.144 9.298
0.232 0.270 9.146
0.899 -0.397 9.344
0.623 -0.761 9.736
0.605 -0.197 8.230
0.843 -0.132 9.374
0.381 -0.378 9.412
0.574 -0.507 9.867
0.528 -0.238 9.849
0.010 -0.359 10.424
0.684 -0.240 10.737
0.627 -0.047 11.620
0.361 0.156 11.719
-0.026 0.345 10.885
0.724 0.299 11.578
0.778 -0.037 9.577
-0.151 -0.413 9.714
0.903 0.048 10.730
0.559 -0.060 8.797
1.230 -0.066 11.072
0.412 -0.434 8.684
0.779 -0.052 9.426
0.313 -0.173 8.678
0.794 -0.617 9.524
0.395 -0.509 8.714
0.693 -0.449 10.320
0.720 -0.091 9.814
-0.026 -0.114 11.687
-0.115 -0.033 11.136
1.006 -0.081 10.963
0.900 -0.296 10.953
0.124 -0.449 11.993
0.640 0.238 11.418
0.888 0.169 9.988
0.023 -0.500 10.915
0.421 -0.291 10.435
0.662 -0.114 8.997
1.219 -0.304 10.665
0.392 -0.643 9.376
0.906 0.075 10.021
0.462 -0.084 8.820
0.565 -0.493 8.597
0.672 -0.738 9.909
0.600 -0.566 9.692
0.374 -0.406 10.627
0.233 -0.300 12.219
0.805 -0.047 11.069
0.355 0.058 11.783
0.328 0.085 10.003
0.206 0.005 10.528
0.882 -0.007 9.878
0.434 -0.497 11.104
0.770 0.165 10.117
-0.063 -0.093 9.314
1.021 -0.120 9.088
1.368 -0.301 8.254
0.348 -0.409 9.303
0.528 -0.002 9.232
0.897 -0.239 9.623
0.492 -0.397 9.355
0.398 -0.537 9.492
0.669 -0.120 10.375
0.063 -0.048 9.557
0.474 -0.221 11.207
0.575 -0.226 11.734
0.931 0.444 11.057
0.176 0.258 10.723
0.958 -0.039 11.669
0.418 -0.179 8.953
0.300 -0.151 11.122
0.805 -0.066 11.038
0.202 -0.378 8.668
1.224 0.016 10.263
0.695 -0.249 9.418
0.531 -0.108 10.232
0.506 -0.504 8.169
1.082 -0.655 9.781
-0.121 -0.252 8.718
0.726 -0.105 10.423
1.440 -0.005 9.722
-0.092 -0.687 11.399
0.519 -0.141 11.810
0.616 0.276 10.901
0.458 -0.047 11.414
0.355 -0.291 11.288
0.514 -0.072 10.911
0.848 0.174 9.498
0.236 -0.440 10.873
0.670 -0.120 9.786
0.246 -0.151 9.511
1.098 -0.299 8.740
0.769 -0.522 9.126
0.509 -0.470 9.197
0.775 -0.047 8.488
0.564 -0.246 9.793
0.213 -0.634 9.160
0.510 -0.520 10.131
0.955 -0.029 9.494
-0.169 -0.102 11.256
0.662 0.146 12.007
0.918 0.238 10.453
0.378 0.008 11.262
0.543 0.123 11.201
0.483 0.205 9.829
0.952 -0.065 10.548
0.302 -0.571 10.187
0.474 -0.069 10.774
0.587 0.270 9.578
0.706 -0.348 9.290
0.714 -0.517 9.307
0.274 -0.424 8.371
1.138 -0.144 9.008
0.403 -0.522 9.872
0.596 -0.345 9.983
0.449 -0.126 10.172
0.149 -0.213 9.787
0.470 -0.464 11.960
0.566 -0.459 11.175
0.815 0.334 11.633
-0.057 0.227 11.294
0.815 0.158 11.266
0.939 0.033 10.000
0.162 -0.508 11.216
0.384 -0.032 9.447
0.383 -0.339 8.618
1.069 -0.092 10.259
0.608 -0.258 9.071
0.480 -0.043 9.615
0.303 -0.210 8.619
0.730 -0.516 8.989
0.561 -0.520 8.427
0.574 -0.337 10.502
0.700 -0.013 9.820
0.679 0.095 11.200
-0.266 -0.312 11.819
0.507 -0.008 10.059
1.306 0.086 10.294
0.152 -0.309 11.712
0.962 0.276 10.866
0.964 0.524 10.209
-0.039 -0.178 11.151
0.412 -0.321 10.173
0.570 -0.096 7.938
0.762 -0.364 9.779
0.696 -0.086 10.485
0.707 0.110 9.636
0.669 -0.214 9.788
0.513 -0.345 8.619
0.463 -0.437 9.039
0.878 -0.415 9.790
0.110 -0.565 10.169
-0.068 -0.494 11.888
0.890 0.011 11.980
0.151 0.126 12.116
0.590 -0.026 10.309
0.255 -0.041 11.301
0.666 -0.051 9.762
0.395 -0.300 9.628
0.421 -0.247 10.481
0.352 0.026 10.778
0.324 -0.260 9.182
1.338 -0.452 8.507
-0.035 -0.476 9.113
0.198 -0.240 9.496
1.083 0.010 8.426
0.446 -0.488 9.491
0.197 -0.620 9.638
0.684 0.049 9.691
0.184 -0.207 10.702
0.170 -0.285 10.928
0.695 -0.368 11.078
0.590 0.472 10.973
0.517 0.163 10.880
0.950 -0.157 11.738
0.197 -0.201 9.167
0.076 -0.321 10.935
0.793 0.114 9.332
-0.015 -0.520 9.869
1.070 0.148 10.059
0.520 -0.245 8.497
0.656 -0.344 9.806
0.483 -0.472 8.234
0.914 -0.438 9.360
0.371 -0.102 8.301
0.162 -0.461 10.799
1.284 0.011 9.774
-0.199 -0.509 11.911
0.193 -0.350 12.760
0.683 -0.075 10.811
0.584 0.147 12.304
0.109 -0.099 11.519
0.651 0.160 10.698
0.491 -0.123 10.181
0.507 -0.485 11.170
0.699 -0.251 10.725
-0.003 -0.071 8.605
1.042 -0.174 9.165
0.519 -0.702 9.546
0.724 -0.333 9.324
0.869 -0.120 8.590
0.716 -0.293 10.047
0.368 -0.598 8.992
0.279 -0.544 10.400
0.786 0.068 8.720
-0.075 -0.350 11.868
0.131 -0.275 11.305
0.870 0.099 10.631
0.711 0.044 11.680
0.163 -0.093 11.033
0.782 0.177 9.645
0.624 -0.211 10.354
0.246 -0.538 10.097
0.514 -0.232 10.485
0.545 0.227 8.969
0.712 -0.212 9.604
0.444 -0.465 9.425
0.609 -0.144 8.346
1.140 -0.094 8.174
0.759 -0.497 8.808
0.404 -0.385 10.302
0.480 0.003 10.006
0.480 -0.175 10.384
0.303 -0.534 10.862
0.433 -0.636 10.905
0.779 0.352 10.922
0.251 0.222 11.847
0.278 0.188 11.815
0.925 0.077 9.849
0.131 -0.421 10.863
0.126 -0.172 9.556
0.601 -0.273 10.085
0.936 -0.193 9.464
0.360 -0.430 8.591
1.068 0.101 10.502
0.291 -0.263 8.804
0.167 -0.482 9.205
0.955 -0.468 8.890
0.390 -0.684 9.958
0.988 -0.140 9.708
0.068 -0.249 11.487
-0.114 -0.124 11.557
0.211 -0.004 10.743
1.265 -0.114 10.838
0.632 -0.467 11.073
-0.071 -0.074 11.221
1.303 0.581 9.890
0.065 -0.660 11.449
-0.001 -0.617 10.239
0.389 -0.086 9.316
1.006 -0.034 9.533
0.705 -0.515 8.655
0.457 -0.054 9.550
1.009 0.141 9.182
0.616 -0.094 8.435
0.484 -0.321 8.520
0.719 -0.687 9.747
0.794 -0.203 9.702
-0.014 -0.500 11.466
0.996 0.051 12.440
0.773 0.033 12.085
0.276 0.179 11.489
0.281 0.031 10.435
1.132 0.123 11.247
0.136 -0.208 9.476
0.507 -0.013 10.734
0.669 0.037 10.361
0.109 -0.214 8.912
1.098 -0.237 9.379
0.784 -0.272 8.976
0.380 -0.277 9.805
0.978 -0.202 8.939
0.734 -0.319 9.872
0.444 -0.252 9.299
0.388 -0.573 10.190
0.407 -0.083 9.679
0.358 -0.241 11.232
0.344 -0.390 11.475
0.233 0.037 11.972
0.748 0.261 10.804
0.587 -0.011 10.924
0.745 -0.305 10.119
0.175 -0.278 11.159
0.607 0.001 9.122
0.648 -0.313 11.011
0.260 -0.123 8.637
1.003 -0.047 9.243
0.491 -0.217 9.961
0.603 -0.522 8.195
1.003 -0.441 9.165
0.778 -0.301 8.917
-0.139 -0.279 9.106
1.062 -0.020 9.872
0.466 -0.547 9.741
0.072 -0.339 12.331
0.857 0.029 10.722
0.406 0.157 11.264
0.429 0.111 10.941
0.237 -0.013 11.735
0.954 0.390 9.522
0.227 -0.531 10.469
0.917 -0.056 11.107
0.319 0.000 9.198
0.405 -0.033 10.251
1.151 -0.359 8.969
0.255 -0.585 9.389
0.647 0.016 8.590
0.913 -0.324 9.820
0.711 -0.450 9.912
0.254 -0.629 9.338
0.510 -0.214 10.313
0.413 -0.142 10.926
-0.077 -0.284 11.547
0.861 0.159 10.507
0.918 0.345 10.492
0.214 -0.101 11.624
0.610 -0.080 11.472
0.560 0.074 9.635
0.517 -0.523 10.476
0.322 -0.339 10.900
0.504 -0.105 10.334
0.698 0.120 9.861
0.544 -0.357 8.731
0.703 -0.333 9.326
0.662 -0.200 8.594
0.852 -0.436 8.770
0.513 -0.426 8.833
0.413 -0.486 9.989
0.708 0.022 9.647
-0.163 -0.417 11.143
0.901 -0.190 10.394
0.398 0.016 11.106
0.704 0.194 12.169
-0.024 0.261 10.776
0.923 0.435 11.197
0.516 -0.077 10.049
0.150 -0.243 9.832
0.751 0.047 9.653
0.249 -0.148 8.282
1.165 -0.100 10.365
0.552 -0.344 9.313
0.758 -0.056 9.592
0.352 -0.229 9.179
0.546 -0.516 9.017
0.639 -0.517 8.499
0.870 -0.559 10.107
0.645 -0.158 10.365
-0.284 -0.027 11.539
0.129 -0.116 11.291
1.289 -0.078 10.445
1.278 -0.142 10.702
-0.308 -0.256 11.764
1.037 0.507 10.929
0.903 -0.221 10.436
-0.166 -0.501 10.664
0.389 0.114 10.031
0.417 0.221 8.119
1.034 -0.557 9.943
0.675 -0.680 10.546
0.466 0.172 9.187
0.704 -0.046 8.862
0.447 -0.613 8.388
0.629 -0.613 8.249
0.647 -0.333 9.607
0.269 -0.340 10.373
0.508 -0.214 11.530
0.581 -0.162 11.295
0.541 0.345 12.041
0.549 0.284 10.527
0.329 0.105 10.898
0.722 0.011 8.961
0.588 -0.330 11.160
0.571 0.120 10.964
-0.010 -0.001 8.812
0.378 -0.095 9.688
1.239 -0.354 8.221
0.439 -0.386 9.407
0.494 0.029 9.301
0.792 -0.165 9.490
0.532 -0.535 9.471
0.482 -0.690 9.802
0.471 -0.067 9.660
0.055 -0.047 9.821
0.928 -0.173 11.231
0.294 -0.150 11.871
0.766 0.578 11.754
0.442 0.275 11.285
0.908 -0.084 11.246
0.388 -0.373 9.385
0.461 -0.252 11.387
0.572 -0.022 11.193
0.175 -0.275 10.878
0.776 -0.056 10.452
0.796 -0.316 9.258
0.367 -0.430 9.694
0.623 -0.342 7.659
0.993 -0.493 9.620
-0.181 -0.341 8.102
-0.012 -0.409 10.704
1.460 0.084 9.284
-0.334 -0.704 11.090
0.895 -0.151 11.418
0.571 0.160 10.935
0.339 -0.017 12.413
0.154 -0.029 10.478
0.931 0.020 11.241
0.376 -0.051 9.678
0.571 -0.155 10.385
0.385 -0.129 9.613
0.420 -0.060 7.976
1.266 0.004 9.751
0.458 -0.572 9.651
0.517 -0.215 8.576
0.995 -0.106 8.658
0.561 -0.369 9.830
0.153 -0.553 9.070
0.141 -0.448 9.523
0.936 0.016 9.705
-0.147 -0.326 11.362
0.467 0.036 11.814
0.949 0.446 10.612
0.404 -0.130 11.841
0.005 -0.229 10.781
0.748 0.235 10.391
0.615 0.102 10.659
0.346 -0.619 10.682
0.599 -0.239 9.940
0.473 0.301 9.480
0.580 -0.111 10.439
0.547 -0.425 9.394
0.571 -0.404 8.390
1.007 -0.426 9.344
0.473 -0.344 9.251
0.598 -0.404 9.756
0.580 -0.315 10.101
0.201 -0.213 9.867
0.270 -0.283 11.605
0.717 -0.463 11.194
0.820 0.165 11.365
-0.017 0.160 11.787
-0.137 0.125 11.066
1.265 0.242 10.590
0.130 -0.477 11.046
0.361 -0.034 9.407
0.357 -0.214 8.581
0.988 -0.268 9.156
1.228 -0.246 9.132
0.491 -0.139 9.328
0.197 -0.016 8.468
0.703 -0.467 9.430
0.660 -0.489 8.409
0.690 -0.574 9.090
0.799 -0.203 9.778
0.527 -0.014 11.261
-0.304 -0.059 11.205
0.416 0.021 10.633
1.348 -0.083 10.750
-0.025 -0.389 10.708
-0.036 -0.240 11.508
1.344 0.665 11.198
0.130 -0.210 11.026
-0.050 -0.260 9.444
0.414 0.044 8.562
1.156 0.039 8.661
0.649 -0.389 8.703
0.473 -0.205 10.459
0.885 0.018 9.639
0.532 -0.397 9.276
0.476 -0.266 8.265
0.660 -0.545 9.296
0.910 -0.400 9.960
-0.079 -0.626 10.764
0.988 0.120 12.564
0.055 -0.125 11.518
0.854 0.280 11.826
0.059 -0.071 10.586
0.651 -0.055 11.779
0.416 -0.166 8.480
0.493 -0.405 11.709
0.363 0.122 10.136
0.331 -0.295 9.334
1.271 -0.281 8.949
0.860 -0.497 8.419
0.182 -0.107 9.562
1.056 -0.009 8.634
0.579 -0.406 9.587
0.419 -0.402 8.940
0.336 -0.496 10.177
0.381 0.170 9.331
0.325 -0.340 10.621
0.653 -0.492 10.718
0.406 0.494 11.562
0.649 0.366 11.853
0.671 0.223 11.033
1.130 -0.227 11.459
0.054 -0.288 9.359
0.496 -0.145 10.061
0.520 -0.330 11.199
0.588 -0.060 9.726
1.013 0.005 10.402
0.670 -0.234 9.979
0.217 -0.422 8.618
1.101 -0.136 8.669
0.526 -0.245 8.700
0.170 -0.481 9.981
0.304 -0.379 10.362
1.254 -0.111 10.429
-0.403 -0.496 12.183
1.068 -0.008 10.899
0.421 0.106 12.390
0.248 -0.047 10.781
0.007 -0.093 11.568
0.952 0.183 10.786
0.296 -0.392 10.461
0.797 -0.351 10.494
0.126 -0.212 9.229
0.681 -0.128 9.778
0.900 -0.162 8.792
0.470 -0.557 9.649
0.781 -0.177 8.866
0.684 -0.232 8.439
0.671 -0.227 9.481
0.127 -0.683 9.557
0.285 -0.451 10.056
0.755 -0.004 9.309
-0.124 -0.347 11.567
0.758 -0.055 11.280
0.760 0.415 10.997
0.321 -0.005 11.477
0.178 -0.017 10.831
0.708 0.142 9.955
0.581 -0.254 10.552
0.150 -0.399 9.654
0.751 0.050 9.473
0.546 -0.089 10.142
0.433 -0.276 9.428
0.695 -0.176 9.664
0.657 -0.184 8.444
1.052 -0.366 9.249
0.481 -0.311 9.025
0.394 -0.377 9.936
0.674 -0.096 9.891
0.111 -0.337 10.351
0.555 -0.278 11.706
0.492 -0.296 11.674
0.718 0.278 12.285
-0.258 0.121 11.211
0.132 0.247 11.605
0.901 0.223 9.822
0.315 -0.415 11.014
0.595 -0.042 10.079
0.252 -0.270 8.859
0.935 -0.220 9.668
0.954 -0.379 8.344
1.100 -0.134 10.221
0.004 -0.093 9.066
0.561 -0.403 9.202
0.744 -0.614 8.793
0.680 -0.521 9.552
0.902 -0.175 9.644
0.221 -0.059 11.001
-0.306 -0.128 11.553
0.631 -0.051 10.613
1.098 -0.044 10.354
-0.016 -0.352 11.372
0.310 -0.063 10.717
1.224 0.315 10.653
-0.007 -0.309 11.471
0.178 -0.263 9.267
0.618 -0.073 8.529
0.766 -0.377 9.346
0.559 -0.537 9.173
0.767 0.041 9.483
0.991 0.011 9.354
0.131 -0.417 8.835
0.776 -0.249 8.858
0.644 -0.513 9.290
0.818 -0.419 9.774
-0.141 -0.453 10.639
1.043 0.107 12.788
0.109 -0.005 11.879
0.791 0.196 10.914
-0.030 0.082 10.493
0.822 0.103 12.123
0.461 -0.173 8.414
0.664 -0.289 11.663
0.157 0.133 10.338
0.330 -0.162 9.403
1.503 -0.416 8.434
1.200 -0.659 9.216
-0.096 -0.448 9.129
1.293 0.185 9.163
0.482 -0.415 9.711
0.438 -0.777 9.866
0.657 -0.036 9.598
0.540 0.080 9.967
-0.157 -0.451 10.536
0.980 -0.422 10.906
0.558 0.490 11.632
0.431 0.252 10.950
0.988 -0.060 11.207
1.142 -0.415 10.880
0.439 -0.328 9.869
0.167 -0.083 9.583
0.589 -0.187 10.674
