x y z
-1.579 0.388 10.129
-1.547 0.386 10.184
-1.631 0.446 10.278
-1.525 0.471 10.155
-1.432 0.475 10.130
-1.350 0.448 10.118
-1.402 0.420 10.074
-1.339 0.424 10.145
-1.430 0.461 10.214
-1.496 0.411 10.137
-1.635 0.404 10.151
-1.686 0.493 10.270
-1.700 0.450 10.275
-1.574 0.495 10.221
-1.553 0.523 10.195
-1.594 0.540 10.232
-1.491 0.408 10.184
-1.500 0.483 10.153
-1.391 0.465 10.083
-1.416 0.504 10.038
-1.329 0.440 10.050
-1.383 0.459 10.091
-1.403 0.452 10.106
-1.418 0.468 10.072
-1.421 0.486 10.101
-1.463 0.502 10.066
-1.461 0.440 10.073
-1.533 0.412 10.000
-1.522 0.472 10.000
-1.625 0.503 9.977
-1.601 0.436 10.055
-1.684 0.439 10.020
-1.537 0.444 9.992
-1.491 0.463 9.955
-1.503 0.453 9.978
-1.522 0.438 9.862
-1.473 0.470 9.842
-1.537 0.441 9.918
-1.567 0.430 9.892
-1.585 0.500 9.989
-1.585 0.477 9.943
-1.589 0.510 9.986
-1.530 0.482 9.957
-1.449 0.490 9.931
-1.459 0.509 9.859
-1.357 0.510 9.890
-1.495 0.519 9.883
-1.472 0.464 9.925
-1.562 0.500 9.918
-1.500 0.507 9.956
-1.532 0.517 10.009
-1.487 0.435 9.963
-1.466 0.467 9.986
-1.417 0.441 9.899
-1.473 0.502 9.880
-1.494 0.458 9.842
-1.579 0.485 9.921
-1.628 0.448 9.936
-1.495 0.462 9.958
-1.507 0.413 9.971
-1.495 0.437 9.971
-1.482 0.412 9.931
-1.448 0.445 9.966
-1.541 0.467 9.955
-1.458 0.471 9.934
-1.476 0.468 9.910
-1.429 0.444 9.939
-1.557 0.438 9.952
-1.456 0.467 9.947
-1.542 0.474 9.948
-1.448 0.475 9.903
-1.503 0.491 9.858
-1.429 0.464 9.882
-1.497 0.449 9.926
-1.487 0.469 9.893
-1.421 0.508 9.955
-1.514 0.457 9.979
-1.508 0.430 9.982
-1.569 0.435 10.022
-1.471 0.415 10.025
-1.524 0.480 9.978
-1.484 0.445 9.996
-1.602 0.443 10.014
-1.526 0.444 9.988
-1.560 0.467 9.936
-1.448 0.486 9.950
-1.522 0.482 9.977
-1.526 0.467 9.953
-1.409 0.458 9.960
-1.423 0.440 10.004
-1.463 0.480 9.980
-1.436 0.452 9.920
-1.425 0.452 9.943
-1.568 0.480 9.990
-1.485 0.471 9.943
-1.583 0.495 9.987
-1.464 0.428 9.948
-1.499 0.438 9.927
-1.385 0.396 9.948
-1.505 0.442 9.981
-1.556 0.437 10.055
-1.582 0.486 9.980
-1.513 0.403 9.971
-1.551 0.453 10.035
-1.514 0.400 10.008
-1.491 0.440 10.074
-1.512 0.429 9.958
-1.516 0.427 10.028
-1.495 0.450 9.952
-1.400 0.424 9.935
-1.493 0.438 9.891
-1.402 0.407 9.955
-1.469 0.440 9.922
-1.440 0.422 9.868
-1.567 0.489 9.913
-1.519 0.413 9.905
-1.509 0.425 9.936
-1.489 0.491 9.903
-1.482 0.406 9.896
-1.556 0.463 9.961
-1.518 0.424 9.920
-1.406 0.461 9.856
-1.329 0.417 9.875
-1.497 0.454 9.947
-1.410 0.416 9.982
-1.478 0.410 9.989
-1.479 0.392 10.029
-1.599 0.436 10.045
-1.636 0.418 10.047
-1.688 0.453 10.089
-1.713 0.505 10.056
-1.638 0.502 10.056
-1.522 0.468 10.062
-1.439 0.456 10.007
-1.484 0.495 9.976
-1.400 0.463 9.935
-1.460 0.494 9.966
-1.397 0.502 10.001
-1.472 0.493 9.957
-1.375 0.447 10.033
-1.395 0.500 10.032
-1.423 0.474 10.032
-1.516 0.477 10.054
-1.518 0.456 10.001
-1.541 0.498 10.070
-1.601 0.479 10.044
-1.680 0.404 10.082
-1.734 0.431 10.107
-1.637 0.433 10.101
-1.589 0.443 10.035
-1.449 0.472 10.047
-1.527 0.492 10.065
-1.442 0.361 9.950
-1.472 0.370 9.963
-1.581 0.441 9.986
-1.593 0.438 10.016
-1.653 0.449 10.094
-1.551 0.446 10.155
-1.583 0.488 10.102
-1.528 0.413 10.120
-1.537 0.475 10.082
-1.522 0.416 10.012
-1.580 0.431 10.040
-1.451 0.456 10.062
-1.401 0.505 10.104
-1.436 0.446 10.088
-1.451 0.434 10.068
-1.555 0.441 10.152
-1.557 0.464 10.214
-1.602 0.528 10.211
-1.521 0.490 10.196
