x y z
-0.195 -0.097 9.955
-0.381 -0.047 10.293
-0.386 -0.108 9.946
-0.351 -0.193 9.964
-0.281 -0.118 9.874
-0.336 -0.018 9.873
-0.474 -0.243 9.877
-0.347 -0.190 10.107
-0.259 -0.022 10.134
-0.476 -0.142 9.963
-0.226 -0.152 9.636
-0.038 -0.051 9.994
-0.097 -0.037 9.780
-0.368 0.023 9.911
-0.471 -0.127 9.907
-0.041 -0.014 9.626
-0.355 -0.060 9.836
-0.520 -0.053 9.559
-0.416 -0.086 9.883
-0.277 -0.025 9.802
-0.359 0.022 9.657
-0.278 -0.081 9.796
-0.181 0.042 9.692
-0.313 -0.042 9.768
-0.315 0.039 9.410
-0.331 0.079 9.824
-0.233 0.063 9.853
-0.233 0.160 9.499
-0.346 0.037 9.666
-0.279 0.090 9.695
-0.268 0.150 10.038
-0.355 0.090 9.501
-0.254 0.042 9.683
-0.125 0.045 9.767
-0.188 0.136 9.595
-0.333 0.001 9.620
-0.127 0.051 9.568
-0.191 0.137 9.955
-0.245 0.094 9.528
-0.209 0.060 9.644
-0.143 0.045 9.762
-0.208 0.074 9.779
-0.214 0.077 9.623
-0.059 0.182 9.630
-0.178 0.244 9.849
-0.340 0.151 9.479
-0.016 0.147 9.661
-0.112 0.088 9.832
-0.130 0.145 9.729
-0.410 0.054 9.634
-0.150 0.011 9.584
-0.192 0.069 9.991
-0.354 0.081 9.702
-0.192 -0.002 9.796
-0.194 -0.008 9.656
-0.115 0.186 9.676
-0.348 0.089 9.969
-0.174 0.089 9.581
0.003 0.065 9.881
-0.216 0.126 9.896
-0.320 0.069 9.731
-0.239 -0.004 9.753
-0.224 0.017 9.905
-0.263 0.147 9.504
-0.111 0.055 9.675
-0.329 0.035 9.903
-0.446 -0.010 9.804
-0.432 -0.093 9.272
-0.145 0.009 9.796
-0.316 0.020 9.949
-0.508 -0.016 9.397
-0.282 -0.021 9.749
-0.141 -0.017 9.927
-0.482 -0.020 9.970
-0.357 -0.019 9.596
-0.083 0.017 9.896
-0.163 0.049 10.010
-0.419 -0.006 9.954
-0.387 -0.073 9.914
-0.210 -0.065 9.761
-0.138 0.053 9.941
-0.361 -0.032 9.954
-0.290 -0.056 9.962
-0.109 -0.008 9.970
-0.188 -0.008 9.943
-0.340 -0.001 10.088
-0.117 -0.017 9.836
-0.144 0.046 10.216
-0.382 0.014 10.098
-0.072 -0.010 9.805
-0.128 -0.105 10.299
-0.199 -0.016 9.866
-0.433 -0.041 10.248
-0.211 0.059 9.993
-0.239 0.028 10.204
-0.491 -0.001 10.270
-0.233 0.002 10.372
-0.237 -0.154 10.444
0.002 0.100 10.224
-0.279 -0.013 10.636
-0.191 -0.035 10.457
-0.133 -0.148 10.448
-0.059 0.178 9.973
-0.245 -0.102 10.424
-0.170 -0.098 9.960
-0.255 -0.007 10.469
-0.339 0.021 10.404
-0.336 -0.136 9.948
-0.399 0.075 10.213
-0.316 0.046 10.287
-0.374 -0.027 10.312
-0.232 0.094 9.954
-0.259 0.223 10.434
-0.473 0.066 10.134
-0.305 0.032 10.027
-0.267 0.092 10.256
-0.357 -0.026 10.243
-0.425 0.019 9.963
-0.293 0.019 10.326
-0.293 0.225 10.413
-0.485 0.097 10.308
-0.208 0.126 10.012
0.032 0.217 10.363
-0.298 0.110 10.414
-0.289 0.026 10.304
-0.310 0.159 10.283
-0.284 0.132 10.317
-0.415 0.148 10.212
-0.315 0.120 10.421
-0.220 0.056 10.542
-0.372 0.174 10.267
-0.575 0.140 10.784
-0.345 0.154 10.574
-0.385 0.151 10.540
-0.218 0.084 10.371
-0.132 0.072 10.377
-0.227 0.083 10.452
-0.148 0.206 10.278
-0.249 0.165 10.396
-0.278 0.212 10.120
-0.273 0.199 10.457
-0.377 0.023 10.502
-0.267 0.139 10.090
-0.172 0.178 10.476
-0.145 0.107 10.519
-0.211 0.279 10.306
-0.216 0.200 10.223
-0.002 0.087 10.642
-0.297 0.148 10.425
-0.188 0.443 9.906
-0.419 0.115 10.370
0.021 0.227 10.090
-0.416 0.254 10.655
-0.360 0.222 10.045
-0.201 0.320 10.239
-0.658 0.246 10.506
-0.258 0.191 10.461
-0.579 0.130 10.551
0.014 0.175 10.052
-0.142 -0.009 10.882
-0.293 0.012 10.375
-0.013 0.335 9.928
-0.330 -0.038 10.522
-0.488 0.102 10.245
-0.082 0.055 10.702
-0.089 0.161 10.249
-0.293 0.299 10.484
-0.315 -0.062 10.877
-0.118 -0.008 10.241
-0.139 0.141 10.751
-0.306 -0.105 10.418
-0.320 -0.326 10.780
-0.006 -0.160 10.586
-0.175 0.010 10.552
-0.497 -0.124 10.237
-0.212 -0.274 10.363
-0.053 -0.363 10.565
-0.442 -0.284 9.954
-0.325 -0.351 9.310
-0.165 -0.484 11.002
-0.110 -0.630 9.983
-0.409 -0.398 11.200
-0.163 -0.327 9.791
0.059 -0.439 10.195
-0.614 -0.599 11.494
-0.004 -0.610 9.608
-0.559 -0.837 11.224
0.084 -0.645 9.473
-0.369 -0.498 11.125
-0.497 -0.833 10.201
0.087 -0.714 10.035
-0.550 -0.398 11.337
-0.414 -0.416 10.226
-0.809 -0.560 10.682
0.013 -0.686 9.945
-0.001 -0.389 10.868
-0.604 -0.516 10.226
0.135 -0.611 9.538
-0.129 -0.648 10.437
-0.127 -0.447 9.976
-0.453 -0.594 11.031
-0.200 -0.698 10.092
-0.077 -0.467 10.476
-0.319 -0.488 10.889
-0.013 -0.348 10.372
-0.190 -0.413 10.533
-0.111 -0.501 9.970
-0.093 -0.291 10.633
-0.224 -0.270 9.965
-0.006 -0.258 9.963
-0.344 -0.602 10.406
0.038 -0.409 10.248
-0.237 -0.523 10.784
-0.346 -0.576 9.994
-0.013 -0.500 10.720
-0.063 -0.427 10.442
0.013 -0.284 10.524
-0.261 -0.519 10.289
-0.243 -0.544 10.027
-0.221 -0.471 10.420
-0.285 -0.441 9.833
0.003 -0.166 9.915
-0.340 -0.717 9.913
0.300 -0.170 10.235
-0.461 -0.742 11.254
-0.193 -0.431 9.218
0.191 -0.109 11.042
-0.294 -0.434 10.023
0.046 -0.352 11.224
-0.349 -0.568 9.654
0.082 -0.234 10.457
-0.489 -0.709 11.096
-0.324 -0.419 9.061
-0.083 -0.203 10.830
-0.095 -0.393 9.421
-0.054 -0.280 11.155
-0.356 -0.307 9.823
-0.081 -0.294 10.151
-0.190 -0.486 10.670
-0.078 -0.385 9.525
-0.100 -0.310 10.474
-0.112 -0.422 9.918
-0.296 -0.377 10.427
-0.378 -0.333 10.320
-0.320 -0.331 9.959
-0.422 -0.251 10.176
-0.250 -0.276 9.877
-0.341 -0.179 10.345
-0.572 -0.327 10.027
-0.330 -0.282 9.775
-0.431 -0.196 10.243
-0.426 -0.105 9.555
-0.605 -0.252 10.373
-0.260 -0.272 9.793
-0.413 -0.307 10.727
-0.659 -0.279 10.177
-0.418 -0.219 9.966
-0.476 -0.270 10.437
-0.281 -0.118 10.028
-0.435 -0.025 10.355
-0.374 -0.129 9.890
-0.407 -0.113 10.246
-0.314 -0.073 9.953
-0.428 -0.036 10.005
-0.336 -0.163 9.952
-0.295 -0.219 10.217
-0.291 -0.068 9.848
-0.571 -0.068 10.241
-0.401 -0.120 10.001
-0.396 -0.049 10.144
-0.400 -0.063 9.794
-0.433 -0.048 10.083
-0.439 -0.092 10.018
-0.440 -0.033 10.126
-0.497 -0.118 9.962
-0.278 0.111 9.532
-0.388 0.115 9.944
-0.402 0.072 9.927
-0.382 -0.031 10.109
-0.380 0.089 9.543
-0.449 0.205 10.352
-0.501 0.086 9.762
-0.431 0.071 10.125
-0.329 0.142 9.967
-0.392 0.163 10.155
-0.479 0.119 10.222
-0.288 0.045 10.001
-0.355 0.179 10.023
-0.383 0.174 9.963
-0.447 0.080 9.997
-0.368 0.106 10.052
-0.471 0.297 10.089
-0.489 0.301 10.169
-0.364 0.176 10.013
-0.396 0.122 10.237
-0.357 0.263 9.718
-0.167 0.209 9.948
-0.163 0.219 10.259
-0.312 0.157 9.967
-0.293 0.251 9.808
-0.389 0.148 9.708
-0.287 0.206 9.846
-0.417 0.265 9.805
-0.517 0.157 9.779
-0.288 0.280 10.026
-0.217 0.242 9.904
-0.461 0.136 9.778
-0.352 0.129 9.687
-0.257 0.123 10.013
-0.239 0.204 9.858
-0.381 0.047 9.987
-0.112 0.198 9.930
-0.309 0.098 10.475
-0.294 0.205 9.573
-0.269 0.198 10.227
-0.372 0.102 9.872
-0.367 0.144 10.005
-0.444 0.118 10.064
-0.243 0.222 10.062
-0.301 0.182 10.166
-0.471 0.146 10.046
-0.175 0.029 9.845
-0.112 0.199 10.209
-0.234 0.247 10.000
-0.422 0.117 10.082
-0.191 0.130 10.020
-0.209 0.220 10.239
-0.316 0.099 9.930
-0.181 0.038 10.100
-0.224 0.065 10.100
-0.175 0.183 10.131
-0.313 0.052 10.046
-0.211 0.036 9.905
-0.135 0.114 9.980
-0.287 0.113 9.947
-0.270 0.001 10.053
-0.123 0.045 9.930
-0.276 0.114 10.239
-0.457 0.053 9.692
-0.315 0.013 9.939
-0.170 0.026 10.305
-0.206 0.199 9.753
-0.373 0.118 10.082
-0.083 0.077 9.773
-0.086 0.155 10.231
-0.261 0.164 9.657
-0.232 0.045 9.949
-0.178 0.049 10.004
-0.177 0.047 10.412
-0.350 0.013 9.917
-0.156 0.096 9.934
-0.103 0.187 10.220
-0.291 0.078 10.010
-0.267 -0.005 10.043
-0.029 0.207 10.205
-0.361 0.102 10.244
-0.263 0.149 9.935
-0.128 0.160 9.960
-0.141 0.145 10.169
-0.312 0.099 10.196
-0.386 0.129 9.943
-0.149 0.210 10.122
-0.200 0.236 10.205
-0.297 0.204 9.998
-0.074 0.267 9.935
-0.066 0.254 10.175
-0.133 0.185 10.003
-0.336 0.179 10.104
-0.264 0.009 9.989
-0.108 0.157 10.140
-0.164 0.173 9.929
-0.270 0.021 10.030
-0.054 0.203 9.891
-0.284 0.154 10.194
-0.263 0.182 9.786
-0.044 0.133 9.910
-0.191 0.116 10.165
-0.306 0.059 9.867
-0.287 0.014 9.988
-0.119 0.030 10.088
-0.100 0.035 10.111
-0.232 0.016 9.909
-0.067 -0.005 9.968
-0.209 0.044 10.083
-0.346 0.124 9.863
-0.308 0.109 10.012
-0.306 0.053 10.098
-0.255 0.098 9.967
-0.324 0.083 10.052
-0.286 -0.008 10.037
-0.086 0.080 10.268
-0.254 0.025 10.372
-0.178 0.045 9.942
-0.126 0.039 10.270
-0.166 0.000 10.227
-0.204 -0.039 10.073
-0.293 0.050 9.893
-0.120 0.105 9.968
-0.314 0.056 10.087
-0.336 0.027 9.910
-0.176 0.076 9.900
-0.088 0.205 9.851
-0.208 0.047 10.091
-0.300 0.057 10.091
-0.133 -0.044 10.111
-0.113 -0.065 9.994
-0.289 -0.009 10.169
-0.272 -0.144 10.096
-0.165 -0.054 10.013
-0.196 -0.032 10.043
-0.269 -0.032 10.071
-0.220 -0.050 10.059
-0.295 -0.061 10.063
-0.404 -0.083 9.986
-0.195 0.004 9.950
-0.170 -0.007 10.162
-0.224 -0.033 10.229
-0.138 0.031 10.031
0.016 -0.014 10.097
-0.107 -0.029 10.432
-0.150 -0.023 10.056
-0.218 -0.032 10.055
-0.151 -0.102 10.026
-0.281 -0.016 10.065
-0.301 -0.074 10.136
-0.223 -0.019 10.260
-0.324 -0.019 10.046
-0.292 0.015 10.259
-0.314 -0.099 10.263
-0.195 -0.001 10.094
0.027 0.140 10.152
-0.241 -0.008 10.280
-0.112 -0.127 10.036
-0.104 -0.132 10.280
-0.368 -0.106 10.172
-0.092 -0.114 10.165
-0.170 -0.147 10.630
-0.265 -0.154 10.118
-0.386 -0.157 10.430
-0.322 -0.071 10.289
-0.386 -0.087 10.415
-0.425 -0.194 10.211
-0.168 -0.120 10.233
-0.187 -0.060 10.137
-0.420 -0.343 10.326
-0.382 -0.310 10.128
-0.185 -0.272 10.175
-0.516 -0.267 10.603
-0.243 -0.285 10.013
-0.106 -0.137 10.302
-0.296 -0.208 9.825
-0.176 -0.197 10.382
-0.596 -0.213 10.412
-0.273 -0.263 9.868
-0.392 -0.208 10.667
-0.416 -0.279 10.308
-0.515 -0.190 10.668
-0.359 -0.234 9.993
-0.025 -0.224 10.325
-0.433 -0.267 10.719
-0.134 -0.304 9.829
-0.190 -0.181 10.435
-0.211 -0.246 10.169
-0.291 -0.346 10.717
-0.157 -0.398 10.162
0.011 -0.208 10.257
-0.468 -0.393 10.591
-0.273 -0.522 10.029
-0.239 -0.376 10.439
-0.169 -0.297 10.314
-0.328 -0.354 10.692
-0.321 -0.431 10.470
-0.265 -0.340 10.495
-0.299 -0.327 10.739
-0.421 -0.400 10.542
-0.340 -0.444 10.371
-0.370 -0.453 10.751
-0.307 -0.344 10.386
-0.324 -0.360 10.539
-0.344 -0.405 10.570
-0.175 -0.286 10.356
-0.429 -0.367 10.649
-0.336 -0.374 10.285
-0.293 -0.374 10.563
-0.466 -0.335 10.504
-0.408 -0.303 10.384
-0.291 -0.289 10.483
-0.277 -0.260 10.461
-0.363 -0.339 10.442
-0.161 -0.256 10.269
-0.287 -0.129 10.583
-0.376 -0.324 10.371
-0.257 -0.204 10.589
-0.187 -0.279 10.410
-0.205 -0.211 10.396
-0.331 -0.290 10.322
-0.312 -0.272 10.343
-0.308 -0.201 10.500
-0.185 -0.224 10.474
-0.490 -0.273 10.715
-0.290 -0.322 10.217
-0.135 -0.191 10.673
-0.385 -0.246 10.864
-0.278 -0.117 10.599
-0.371 -0.236 10.625
-0.236 -0.220 10.647
-0.260 -0.264 10.793
-0.377 -0.220 10.447
-0.349 -0.129 10.569
-0.438 -0.236 10.701
-0.316 -0.223 10.600
-0.230 -0.309 10.528
-0.164 -0.159 10.399
-0.500 -0.249 10.852
-0.248 -0.355 10.110
-0.157 -0.160 10.648
-0.079 -0.162 10.554
-0.464 -0.272 10.894
-0.279 -0.407 10.210
-0.319 -0.265 10.533
-0.556 -0.287 10.802
-0.430 -0.293 10.340
-0.417 -0.232 10.741
-0.296 -0.285 10.479
-0.449 -0.248 10.631
-0.450 -0.230 10.673
-0.232 -0.220 10.220
-0.310 -0.223 10.631
-0.148 -0.283 10.387
-0.236 -0.205 10.888
-0.344 -0.154 10.600
-0.180 -0.198 10.624
-0.368 -0.198 10.604
-0.203 -0.133 10.311
-0.297 -0.147 10.813
-0.360 -0.102 10.296
-0.334 -0.078 10.550
-0.187 -0.092 10.492
-0.364 -0.080 10.320
-0.462 -0.175 10.484
-0.406 -0.247 10.598
-0.349 -0.177 10.561
-0.423 -0.109 10.370
-0.351 -0.118 10.381
-0.281 -0.117 10.475
-0.372 -0.182 10.562
-0.123 0.059 10.143
-0.285 0.026 10.631
-0.364 -0.120 10.280
-0.429 -0.140 10.372
-0.346 -0.118 10.289
-0.400 -0.059 10.306
-0.404 -0.062 10.497
-0.363 -0.119 10.324
-0.234 0.001 10.139
-0.336 -0.023 10.323
-0.252 -0.092 10.402
-0.205 -0.154 10.115
-0.150 0.001 10.089
-0.370 -0.080 10.418
-0.345 -0.202 10.347
-0.304 -0.105 10.182
-0.394 -0.065 10.311
-0.328 -0.099 10.174
-0.313 -0.124 10.260
-0.166 0.077 10.086
-0.272 0.025 10.407
-0.345 0.059 9.949
-0.242 0.071 10.083
-0.304 0.049 10.073
-0.321 0.000 10.004
-0.357 -0.040 10.204
-0.330 0.016 10.335
-0.359 0.053 10.086
-0.347 0.086 10.110
-0.238 -0.007 10.236
-0.206 0.137 10.082
-0.558 0.036 10.018
-0.331 0.005 9.808
-0.182 0.184 9.878
-0.489 0.170 9.626
-0.279 0.065 9.672
-0.219 -0.021 9.956
-0.201 0.060 9.823
-0.246 0.145 10.048
-0.301 0.038 9.968
-0.109 0.176 9.642
-0.321 0.174 10.073
-0.266 0.134 9.768
-0.253 0.130 9.932
-0.344 0.054 9.733
-0.348 0.147 9.734
-0.304 0.201 9.887
-0.357 0.174 9.602
-0.367 0.195 9.910
-0.380 0.111 9.910
-0.299 0.149 10.079
-0.198 0.199 9.696
-0.357 0.233 10.081
-0.246 0.091 9.811
-0.150 0.159 9.924
-0.099 0.224 9.942
-0.170 0.077 9.929
-0.170 0.060 9.854
-0.126 0.215 9.668
-0.218 0.179 9.793
-0.245 0.145 9.717
-0.133 0.163 9.799
-0.212 0.235 9.870
-0.483 0.212 9.670
-0.209 0.130 9.610
-0.147 0.215 9.913
-0.255 0.232 9.610
-0.304 0.203 9.683
-0.203 0.102 9.893
-0.223 0.165 9.775
-0.302 0.214 9.687
-0.381 0.105 9.836
-0.300 0.115 9.831
-0.324 0.182 9.741
-0.384 0.186 9.723
-0.338 0.181 9.796
-0.173 0.332 9.578
-0.267 0.213 9.903
-0.142 0.242 9.541
-0.164 0.200 10.000
-0.244 0.218 10.105
-0.413 0.121 9.809
-0.309 0.174 9.820
-0.242 0.212 9.876
-0.344 0.200 9.915
-0.378 0.237 9.595
-0.330 0.208 9.909
-0.148 0.301 9.739
-0.354 0.263 9.963
-0.342 0.207 9.754
-0.080 0.172 10.098
-0.165 0.164 9.782
-0.159 0.162 9.741
-0.291 0.084 10.140
-0.063 0.152 9.780
-0.212 0.200 9.959
-0.274 0.145 9.681
-0.235 0.133 9.977
-0.316 0.084 9.889
-0.270 0.045 9.816
-0.287 0.033 10.093
-0.211 0.117 9.833
-0.452 0.007 10.195
-0.279 -0.046 9.641
-0.091 0.022 10.144
-0.206 0.017 10.131
-0.266 -0.011 9.892
-0.097 -0.019 9.911
-0.194 -0.089 10.029
-0.316 -0.050 9.949
-0.340 -0.045 9.864
-0.178 -0.117 10.137
-0.259 -0.053 10.044
-0.318 0.086 9.815
-0.300 -0.026 9.928
-0.178 -0.076 10.064
-0.132 0.090 10.146
-0.223 0.042 10.100
-0.142 0.025 10.231
-0.128 0.097 10.013
-0.357 0.020 10.183
-0.270 -0.042 10.163
-0.142 0.004 10.329
-0.208 0.011 10.405
-0.342 -0.011 10.126
-0.270 -0.034 10.162
-0.252 0.047 10.105
-0.401 0.104 10.110
-0.433 0.042 10.071
-0.307 0.054 10.072
-0.227 0.147 10.231
-0.494 0.142 10.167
-0.458 0.049 10.194
-0.267 0.069 10.179
-0.143 0.010 10.139
-0.117 -0.087 10.201
-0.087 -0.037 9.985
-0.078 0.031 10.149
-0.208 0.124 9.852
-0.291 0.089 10.141
-0.296 0.008 10.120
-0.301 0.019 9.969
-0.427 0.053 10.156
-0.347 -0.023 9.960
-0.263 0.142 10.090
-0.344 0.122 10.194
-0.364 0.030 10.141
-0.163 0.038 10.044
-0.269 0.044 10.374
-0.358 -0.047 10.166
-0.351 -0.018 10.087
-0.168 0.092 10.076
-0.326 0.016 10.325
-0.421 -0.038 9.946
-0.342 0.020 10.153
-0.309 0.068 10.177
-0.435 0.010 10.217
-0.417 -0.025 10.140
-0.218 -0.013 10.150
-0.339 -0.026 10.219
-0.342 -0.103 10.122
-0.087 -0.026 10.193
-0.232 -0.068 10.247
-0.219 -0.002 10.055
-0.231 -0.104 10.265
-0.205 -0.117 10.273
-0.364 -0.322 10.426
-0.205 -0.346 10.283
-0.115 -0.261 10.661
0.069 -0.279 10.367
-0.092 -0.307 10.026
-0.187 -0.240 10.589
-0.037 -0.103 9.773
-0.018 -0.202 10.241
0.003 -0.348 10.141
0.135 -0.563 10.671
0.025 -0.544 10.591
-0.287 -0.423 10.140
-0.488 -0.457 10.624
0.182 -0.514 10.360
0.283 -0.488 11.106
0.007 -0.508 10.034
-0.080 -0.548 10.560
-0.199 -0.632 10.722
0.115 -0.565 10.335
-0.178 -0.430 10.971
-0.304 -0.665 10.166
-0.160 -0.596 10.871
-0.199 -0.568 10.550
-0.188 -0.548 10.190
0.034 -0.548 10.724
-0.131 -0.617 10.259
-0.125 -0.502 10.501
-0.068 -0.528 10.073
-0.002 -0.424 10.445
-0.305 -0.333 10.403
-0.380 -0.344 10.204
0.028 -0.215 10.281
-0.124 -0.181 10.677
-0.458 -0.147 10.351
-0.316 -0.288 9.995
-0.126 -0.183 10.238
-0.544 -0.159 10.398
-0.647 -0.181 10.159
-0.593 -0.266 10.279
-0.607 -0.031 9.900
-0.251 0.106 10.500
0.015 -0.129 10.389
-0.041 -0.174 10.068
-0.432 -0.002 10.586
-0.454 0.147 10.358
-0.294 0.144 10.572
0.023 0.046 10.308
-0.364 0.070 10.670
-0.656 0.033 9.999
-0.322 -0.026 10.321
-0.336 -0.020 10.454
-0.447 0.098 10.377
-0.409 -0.022 10.383
-0.039 0.034 10.481
0.076 0.115 10.445
-0.523 -0.100 10.606
0.135 0.224 10.145
-0.179 -0.033 10.950
0.005 0.022 9.850
-0.025 0.163 10.914
-0.474 0.104 10.295
-0.076 0.160 9.876
-0.322 0.028 10.154
-0.102 0.004 10.067
-0.498 0.102 10.738
-0.266 0.067 9.957
-0.351 0.062 10.579
-0.342 0.138 10.079
-0.255 0.233 10.496
-0.097 -0.002 10.117
-0.175 -0.118 10.392
-0.066 0.063 9.950
-0.172 0.182 10.292
-0.199 0.198 10.354
-0.105 0.231 10.364
-0.249 0.130 10.488
-0.196 0.182 10.283
-0.258 0.147 10.365
-0.349 0.215 10.532
-0.455 0.216 10.197
-0.487 0.316 10.219
-0.221 0.211 10.091
-0.277 0.251 10.570
-0.259 0.147 10.384
-0.299 0.226 10.244
-0.263 0.308 10.487
-0.409 0.337 10.406
-0.483 0.313 10.546
-0.247 0.248 10.416
-0.351 0.409 10.594
-0.425 0.352 10.244
-0.491 0.404 10.567
-0.386 0.205 10.299
-0.375 0.342 10.633
-0.535 0.203 10.418
-0.416 0.217 10.278
-0.404 0.328 10.551
-0.394 0.309 10.165
-0.546 0.287 10.395
-0.413 0.223 10.345
-0.421 0.352 10.292
-0.343 0.398 10.259
-0.285 0.283 10.344
-0.443 0.260 10.442
-0.370 0.333 10.417
-0.462 0.264 10.338
-0.278 0.306 10.370
-0.278 0.252 10.388
-0.413 0.209 10.204
-0.315 0.208 10.397
-0.263 0.186 10.249
-0.362 0.321 10.431
-0.357 0.263 10.177
-0.331 0.220 10.460
-0.282 0.174 10.116
-0.517 0.271 10.044
-0.528 0.215 10.321
-0.310 0.203 10.437
-0.508 0.265 10.502
-0.452 0.316 10.153
-0.410 0.279 10.387
-0.545 0.168 10.524
-0.355 0.375 10.432
-0.605 0.269 10.496
-0.261 0.223 9.958
-0.382 0.294 10.470
-0.535 0.196 10.192
-0.292 0.196 10.232
-0.432 0.293 10.091
-0.380 0.263 10.436
-0.565 0.209 10.362
-0.266 0.211 9.857
-0.389 0.267 10.612
-0.412 0.134 10.121
-0.407 0.231 10.310
-0.331 0.159 10.068
-0.542 0.186 10.266
-0.490 0.151 10.089
-0.370 0.036 10.164
-0.425 0.129 10.205
-0.455 0.138 10.338
-0.330 0.135 10.088
-0.208 0.121 10.020
-0.349 0.078 10.323
-0.408 0.027 10.239
-0.401 -0.027 10.198
-0.368 -0.057 10.025
-0.571 -0.023 10.273
-0.370 -0.148 10.287
-0.163 -0.118 10.250
-0.204 -0.048 10.263
-0.319 -0.116 10.347
-0.207 -0.039 10.424
-0.190 -0.021 10.277
-0.209 0.029 10.171
-0.412 0.039 10.607
-0.278 -0.117 10.286
-0.208 -0.076 10.312
-0.219 -0.098 10.217
-0.382 -0.081 10.341
-0.308 -0.178 10.269
-0.342 -0.136 10.384
-0.431 -0.038 10.331
-0.191 -0.006 9.950
-0.398 -0.072 10.102
-0.384 -0.017 10.060
-0.601 -0.083 10.195
-0.419 -0.189 10.015
-0.324 -0.002 10.098
-0.515 -0.037 10.037
-0.371 -0.077 9.808
-0.172 -0.099 10.219
-0.379 -0.129 10.239
-0.445 -0.136 9.901
-0.508 -0.201 10.024
-0.179 -0.102 9.683
-0.511 -0.217 10.231
-0.360 -0.161 9.554
-0.245 -0.120 9.925
-0.340 -0.244 9.912
-0.333 -0.351 9.565
-0.124 -0.085 9.969
-0.290 -0.312 9.645
-0.163 -0.105 9.863
-0.400 -0.260 10.231
-0.248 -0.265 9.963
-0.406 -0.318 10.190
-0.397 -0.416 10.006
-0.267 -0.500 10.376
-0.274 -0.438 9.914
-0.278 -0.248 9.981
-0.363 -0.415 10.283
-0.135 -0.425 9.717
-0.126 -0.249 10.387
-0.276 -0.324 9.890
-0.390 -0.353 10.171
-0.106 -0.218 9.660
-0.093 -0.212 10.418
-0.216 -0.176 10.116
-0.094 -0.263 9.641
-0.300 -0.336 9.848
-0.137 -0.207 9.828
-0.314 -0.266 10.168
-0.223 -0.403 9.741
-0.347 -0.325 10.286
-0.424 -0.285 10.055
-0.371 -0.202 10.172
-0.354 -0.289 10.196
-0.184 -0.287 9.805
-0.205 -0.306 10.239
-0.153 -0.263 10.224
-0.051 -0.223 9.856
-0.328 -0.353 10.135
-0.115 -0.194 9.646
-0.256 -0.371 10.244
0.064 -0.370 9.797
0.062 -0.346 10.227
-0.380 -0.397 10.137
-0.178 -0.328 9.916
-0.113 -0.429 9.800
-0.060 -0.324 9.782
-0.255 -0.373 10.119
-0.255 -0.345 9.691
-0.178 -0.343 9.852
-0.168 -0.307 9.836
-0.120 -0.227 9.879
-0.218 -0.352 9.917
-0.157 -0.305 9.728
-0.245 -0.213 9.590
-0.253 -0.179 9.937
-0.170 -0.232 10.035
-0.291 -0.287 9.670
-0.332 -0.229 9.584
-0.406 -0.310 9.960
-0.286 -0.197 9.724
-0.493 -0.215 9.901
-0.422 -0.196 9.673
-0.301 -0.181 9.986
-0.384 -0.057 9.468
-0.363 0.067 9.894
-0.291 -0.131 9.610
-0.220 -0.045 10.116
-0.255 -0.028 9.687
-0.394 -0.163 10.073
-0.008 -0.117 9.694
-0.175 -0.097 9.887
-0.529 -0.069 9.975
-0.307 -0.225 9.132
-0.299 -0.328 9.975
-0.371 -0.132 9.711
-0.592 0.035 9.715
-0.421 -0.066 8.913
-0.215 0.142 9.714
-0.757 -0.148 9.726
-0.433 0.186 9.587
-0.130 -0.029 9.748
-0.263 0.086 10.174
-0.389 0.096 9.294
-0.099 0.014 9.701
0.135 0.163 9.893
-0.230 0.078 10.388
-0.426 0.011 9.626
-0.230 -0.156 10.278
-0.327 -0.068 9.723
-0.307 0.186 9.577
-0.083 0.028 10.571
0.044 -0.061 9.697
-0.181 0.163 10.452
-0.245 0.151 9.916
-0.258 -0.029 10.799
-0.169 -0.045 10.116
-0.226 0.093 10.715
-0.250 0.233 9.739
-0.051 0.173 10.771
-0.542 0.019 11.197
-0.459 0.033 10.214
-0.470 0.160 10.617
-0.493 0.251 10.396
-0.498 0.252 10.500
-0.397 0.276 10.332
-0.501 0.269 10.281
-0.364 0.289 10.309
-0.430 0.450 9.894
-0.455 0.626 10.158
-0.472 0.336 10.124
-0.049 0.462 10.158
-0.477 0.575 10.027
-0.520 0.367 10.341
-0.249 0.487 9.820
-0.464 0.559 10.086
-0.575 0.557 9.871
-0.540 0.770 10.202
-0.271 0.642 9.822
-0.391 0.703 10.442
-0.337 0.528 10.049
-0.178 0.601 9.672
-0.330 0.614 10.138
-0.356 0.507 10.247
-0.191 0.564 10.011
-0.313 0.535 10.278
-0.665 0.553 10.385
-0.543 0.421 10.132
-0.404 0.326 9.877
-0.360 0.591 10.484
-0.343 0.574 10.513
-0.587 0.524 10.329
-0.468 0.504 10.174
-0.370 0.481 10.437
-0.535 0.567 10.227
-0.464 0.493 10.447
-0.398 0.453 10.557
-0.520 0.550 10.382
-0.337 0.676 10.232
-0.287 0.336 10.848
0.167 0.785 9.966
-0.269 0.750 10.814
-0.303 0.464 10.304
-0.033 0.421 10.247
-0.489 0.546 10.575
-0.368 0.420 9.976
-0.615 0.342 10.309
-0.343 0.611 9.903
-0.584 0.471 10.863
-0.724 0.236 10.563
-0.204 0.504 10.103
-0.249 0.387 10.841
-0.185 0.211 10.411
0.114 0.478 10.363
