-1.062 2.07 10.128 0
-1.062 2.07 10.128 5
-1.062 2.07 10.128 5
-0.219 2.759 9.314 5
-0.219 2.759 9.314 5
-0.219 2.759 9.314 4
-0.219 2.759 9.314 6
0.958 2.645 8.807 5
0.958 2.645 8.807 5
0.958 2.645 8.807 5
0.958 2.645 8.807 5
0.91 2.376 8.51 5
0.91 2.376 8.51 5
0.91 2.376 8.51 5
0.91 2.376 8.51 5
-0.305 2.463 9.008 5
-0.305 2.463 9.008 5
-0.305 2.463 9.008 5
-0.305 2.463 9.008 5
-1.426 2.472 9.276 5
-1.426 2.472 9.276 5
-1.426 2.472 9.276 5
-1.426 2.472 9.276 5
-1.723 3.047 9.19 5
-1.723 3.047 9.19 5
-1.723 3.047 9.19 5
-1.723 3.047 9.19 5
-0.621 3.21 8.931 5
-0.621 3.21 8.931 5
-0.621 3.21 8.931 5
-0.621 3.21 8.931 5
0.393 3.171 9.084 5
0.393 3.171 9.084 5
0.393 3.171 9.084 5
0.393 3.171 9.084 5
-0.392 3.449 8.922 5
-0.392 3.449 8.922 5
-0.392 3.449 8.922 5
-0.392 3.449 8.922 5
-1.416 4.215 8.826 5
-1.416 4.215 8.826 5
-1.416 4.215 8.826 5
-1.416 4.215 8.826 5
-2.862 3.344 9.257 5
-2.862 3.344 9.257 5
-2.862 3.344 9.257 5
-2.862 3.344 9.257 5
-2.91 3.411 9.468 5
-2.91 3.411 9.468 5
-2.91 3.411 9.468 5
-2.355 4.139 8.223 4
-2.355 4.139 8.223 6
-2.355 4.139 8.223 5
-2.355 4.139 8.223 5
-2.412 3.947 7.083 5
-2.412 3.947 7.083 5
-2.412 3.947 7.083 5
-2.412 3.947 7.083 5
-2.652 3.89 6.834 5
-2.652 3.89 6.834 5
-2.652 3.89 6.834 5
-2.652 3.89 6.834 5
-2.901 3.832 7.82 5
-2.901 3.832 7.82 5
-2.901 3.832 7.82 5
-2.901 3.832 7.82 5
-2.834 3.756 8.653 5
-2.834 3.756 8.653 5
-2.834 3.756 8.653 5
-2.834 3.756 8.653 5
-1.637 3.315 8.539 5
-1.637 3.315 8.539 5
-1.637 3.315 8.539 5
-1.637 3.315 8.539 5
-0.296 2.204 8.194 5
-0.296 2.204 8.194 5
-0.296 2.204 8.194 5
-0.296 2.204 8.194 5
-0.698 1.514 9.391 5
-0.698 1.514 9.391 5
-0.698 1.514 9.391 5
-0.698 1.514 9.391 5
-1.426 2.549 10.454 5
-1.426 2.549 10.454 5
-1.426 2.549 10.454 5
-1.426 2.549 10.454 4
-1.091 2.721 9.736 6
-1.091 2.721 9.736 5
-1.091 2.721 9.736 5
-1.091 2.721 9.736 5
-2.173 2.855 9.487 5
-2.173 2.855 9.487 5
-2.173 2.855 9.487 5
-2.173 2.855 9.487 5
-1.388 2.922 9.094 5
-1.388 2.922 9.094 5
-1.388 2.922 9.094 5
-1.388 2.922 9.094 5
-1.043 2.271 8.778 5
-1.043 2.271 8.778 5
-1.043 2.271 8.778 4
-0.794 1.179 10.76 6
-0.794 1.179 10.76 5
-0.794 1.179 10.76 5
-0.794 1.179 10.76 5
-0.133 0.193 12.302 5
-0.133 0.193 12.302 5
-0.133 0.193 12.302 5
-0.133 0.193 12.302 5
0.163 1.055 12.073 5
0.163 1.055 12.073 5
0.163 1.055 12.073 5
0.163 1.055 12.073 5
0.144 1.878 10.09 5
0.144 1.878 10.09 5
0.144 1.878 10.09 5
0.144 1.878 10.09 5
0.546 2.827 7.179 5
0.546 2.827 7.179 5
0.546 2.827 7.179 5
0.546 2.827 7.179 5
0.422 3.162 6.547 5
0.422 3.162 6.547 5
0.422 3.162 6.547 5
0.422 3.162 6.547 5
0.967 3.123 9.056 4
0.967 3.123 9.056 6
0.967 3.123 9.056 5
0.967 3.123 9.056 5
0.948 2.147 9.726 5
0.948 2.147 9.726 5
0.948 2.147 9.726 5
0.948 2.147 9.726 5
0.814 2.127 10.09 5
0.814 2.127 10.09 5
0.814 2.127 10.09 5
0.814 2.127 10.09 5
0.278 1.543 9.4 5
0.278 1.543 9.4 5
0.278 1.543 9.4 5
0.278 1.543 9.4 5
-0.708 2.194 8.692 5
-0.708 2.194 8.692 5
-0.708 2.194 8.692 5
-0.708 2.194 8.692 5
-0.42 2.779 7.724 5
-0.42 2.779 7.724 5
-0.42 2.779 7.724 5
-0.315 2.712 8.826 5
-0.315 2.712 8.826 5
-0.315 2.712 8.826 4
-0.315 2.712 8.826 6
0.69 2.376 9.448 5
0.69 2.376 9.448 5
0.69 2.376 9.448 5
0.69 2.376 9.448 5
1.283 2.194 9.286 5
1.283 2.194 9.286 5
1.283 2.194 9.286 5
1.283 2.194 9.286 5
1.006 2.156 9.132 5
1.006 2.156 9.132 5
1.006 2.156 9.132 5
1.006 2.156 9.132 5
0.134 2.558 8.347 5
0.134 2.558 8.347 4
0.134 2.558 8.347 6
0.134 2.558 8.347 5
0.086 2.51 7.543 5
0.086 2.51 7.543 5
0.086 2.51 7.543 5
0.086 2.51 7.543 5
0.45 2.53 8.002 5
0.45 2.53 8.002 5
0.45 2.53 8.002 5
0.45 2.53 8.002 5
1.676 2.099 9.391 5
1.676 2.099 9.391 5
1.676 2.099 9.391 5
1.676 2.099 9.391 5
1.36 1.179 10.004 5
1.36 1.179 10.004 5
1.36 1.179 10.004 5
1.36 1.179 10.004 5
0.153 1.878 9.362 5
0.153 1.878 9.362 5
0.153 1.878 9.362 5
0.153 1.878 9.362 5
-0.813 1.955 8.96 5
-0.813 1.955 8.96 5
-0.813 1.955 8.96 5
-0.813 1.955 8.96 5
-0.631 1.706 9.286 5
-0.631 1.706 9.286 5
-0.631 1.706 9.286 5
-0.631 1.706 9.286 5
-0.679 2.012 9.985 5
-0.679 2.012 9.985 5
-0.679 2.012 9.985 5
-0.832 2.07 10.205 5
-0.832 2.07 10.205 4
-0.832 2.07 10.205 6
-0.832 2.07 10.205 5
-0.238 1.352 8.768 5
-0.238 1.352 8.768 5
-0.238 1.352 8.768 4
-0.238 1.352 8.768 6
-0.612 1.668 7.169 5
-0.612 1.668 7.169 5
-0.612 1.668 7.169 5
-0.612 1.668 7.169 5
-2.623 2.817 8.778 5
-2.623 2.817 8.778 5
-2.623 2.817 8.778 5
-2.623 2.817 8.778 5
-3.341 3.583 8.625 5
-3.341 3.583 8.625 5
-3.341 3.583 8.625 5
-3.341 3.583 8.625 5
-2.192 2.807 7.763 5
-2.192 2.807 7.763 5
-2.192 2.807 7.763 5
-2.192 2.807 7.763 5
-1.474 2.673 7.849 5
-1.474 2.673 7.849 5
-1.474 2.673 7.849 4
-1.474 2.673 7.849 6
-2.221 3.143 8.29 5
-2.221 3.143 8.29 5
-2.221 3.143 8.29 5
-2.221 3.143 8.29 5
-2.776 3.2 9.592 5
-2.776 3.2 9.592 5
-2.776 3.2 9.592 5
-2.776 3.2 9.592 5
-2.393 2.137 10.138 5
-2.393 2.137 10.138 5
-2.393 2.137 10.138 5
-2.393 2.137 10.138 5
-1.139 1.246 10.866 5
-1.139 1.246 10.866 5
-1.139 1.246 10.866 5
-1.139 1.246 10.866 5
-0.631 1.4 9.908 5
-0.631 1.4 9.908 5
-0.631 1.4 9.908 5
-0.928 1.802 7.945 5
-0.928 1.802 7.945 5
-0.928 1.802 7.945 5
-0.928 1.802 7.945 5
-1.483 1.773 8.424 4
-1.483 1.773 8.424 6
-1.483 1.773 8.424 5
-1.483 1.773 8.424 5
-1.062 1.888 9.448 5
-1.062 1.888 9.448 5
-1.062 1.888 9.448 5
-1.062 1.888 9.448 5
-0.554 2.597 9.65 5
-0.554 2.597 9.65 5
-0.554 2.597 9.65 5
-0.554 2.597 9.65 5
0.01 1.285 9.41 5
0.01 1.285 9.41 5
0.01 1.285 9.41 5
0.01 1.285 9.41 5
1.121 1.304 9.525 5
1.121 1.304 9.525 5
1.121 1.304 9.525 5
1.121 1.304 9.525 5
-0.305 3.248 8.223 5
-0.305 3.248 8.223 5
-0.305 3.248 8.223 5
-0.305 3.248 8.223 5
1.293 4.847 4.938 5
1.293 4.847 4.938 5
1.293 4.847 4.938 5
1.293 4.847 4.938 5
2.557 1.61 4.554 5
2.557 1.61 4.554 5
2.557 1.61 4.554 5
2.557 1.61 4.554 5
0.881 0.796 7.054 5
0.881 0.796 7.054 5
0.881 0.796 7.054 5
0.881 0.796 7.054 4
-1.57 2.472 7.61 6
-1.57 2.472 7.61 5
-1.57 2.472 7.61 5
-1.57 2.472 7.61 5
-2.096 3.65 8.385 5
-2.096 3.65 8.385 5
-2.096 3.65 8.385 5
-2.096 3.65 8.385 5
0.795 3.784 9.784 5
0.795 3.784 9.784 5
0.795 3.784 9.784 5
2.854 2.29 9.563 5
2.854 2.29 9.563 5
2.854 2.29 9.563 5
2.854 2.29 9.563 5
2.461 1.534 6.767 5
2.461 1.534 6.767 5
2.461 1.534 6.767 5
2.461 1.534 6.767 5
2.356 2.558 3.491 5
2.356 2.558 3.491 5
2.356 2.558 3.491 5
2.356 2.558 3.491 5
1.14 3.985 1.269 5
1.14 3.985 1.269 5
1.14 3.985 1.269 5
1.14 3.985 1.269 5
-3.993 4.34 5.1 5
-3.993 4.34 5.1 5
-3.993 4.34 5.1 5
-3.993 4.34 5.1 5
-7.986 1.39 12.293 5
-7.986 1.39 12.293 5
-7.986 1.39 12.293 5
-7.986 1.39 12.293 5
-6.31 0.557 16.037 5
-6.31 0.557 16.037 5
-6.31 0.557 16.037 5
-6.31 0.557 16.037 5
-3.466 3.564 14.812 4
-3.466 3.564 14.812 6
-3.466 3.564 14.812 5
-3.466 3.564 14.812 5
-2.431 3.842 11.766 5
-2.431 3.842 11.766 5
-2.431 3.842 11.766 5
-2.431 3.842 11.766 5
-3.782 1.859 8.146 5
-3.782 1.859 8.146 5
-3.782 1.859 8.146 5
-3.782 1.859 8.146 5
-6.052 2.175 6.891 5
-6.052 2.175 6.891 5
-6.052 2.175 6.891 5
-6.052 2.175 6.891 5
-5.238 1.582 9.535 5
-5.238 1.582 9.535 5
-5.238 1.582 9.535 5
-5.238 1.582 9.535 5
-4.194 -2.698 12.053 5
-4.194 -2.698 12.053 5
-4.194 -2.698 12.053 5
-2.527 -2.89 9.554 5
-2.527 -2.89 9.554 5
-2.527 -2.89 9.554 4
-2.527 -2.89 9.554 6
-0.554 -0.505 7.274 5
-0.554 -0.505 7.274 5
-0.554 -0.505 7.274 5
-0.554 -0.505 7.274 5
2.873 0.384 8.165 5
2.873 0.384 8.165 5
2.873 0.384 8.165 5
2.873 0.384 8.165 5
5.306 -1.233 10.013 5
5.306 -1.233 10.013 5
5.306 -1.233 10.013 5
5.306 -1.233 10.013 5
4.224 -1.98 11.105 5
4.224 -1.98 11.105 4
4.224 -1.98 11.105 6
4.224 -1.98 11.105 5
0.259 -2.497 10.617 5
0.259 -2.497 10.617 5
0.259 -2.497 10.617 5
0.259 -2.497 10.617 5
-3.466 -2.277 12.906 5
-3.466 -2.277 12.906 5
-3.466 -2.277 12.906 5
-3.466 -2.277 12.906 4
-1.263 0.001 15.999 6
-1.263 0.001 15.999 5
-1.263 0.001 15.999 5
-1.263 0.001 15.999 5
1.619 1.151 15.003 5
