-1.502 3.612 8.146 0
-1.502 3.612 8.146 5
-1.665 3.641 7.792 5
-1.665 3.641 7.792 5
-1.665 3.641 7.792 4
-1.665 3.641 7.792 5
-1.522 3.583 7.6 5
-1.522 3.583 7.6 6
-1.522 3.583 7.6 5
-1.522 3.583 7.6 5
-1.119 3.296 7.61 4
-1.119 3.296 7.61 5
-1.119 3.296 7.61 5
-1.119 3.296 7.61 6
-1.244 3.277 7.705 5
-1.244 3.277 7.705 5
-1.244 3.277 7.705 5
-1.244 3.277 7.705 4
-1.637 3.775 7.792 5
-1.637 3.775 7.792 6
-1.637 3.775 7.792 5
-1.637 3.775 7.792 5
-1.493 3.909 7.878 5
-1.493 3.909 7.878 4
-1.493 3.909 7.878 5
-1.493 3.909 7.878 6
-1.024 3.439 7.734 5
-1.024 3.439 7.734 5
-1.024 3.439 7.734 5
-1.024 3.439 7.734 4
-1.129 3.238 7.61 5
-1.129 3.238 7.61 5
-1.129 3.238 7.61 6
-1.675 3.401 7.715 5
-1.675 3.401 7.715 5
-1.675 3.401 7.715 4
-1.675 3.401 7.715 5
-1.598 3.765 7.811 5
-1.598 3.765 7.811 6
-1.598 3.765 7.811 5
-1.598 3.765 7.811 5
-1.062 3.66 8.06 5
-1.062 3.66 8.06 4
-1.062 3.66 8.06 5
-1.062 3.66 8.06 6
-0.765 3.219 8.012 5
-0.765 3.219 8.012 5
-0.765 3.219 8.012 5
-0.765 3.219 8.012 4
-1.148 3.449 7.878 5
-1.148 3.449 7.878 5
-1.148 3.449 7.878 6
-1.148 3.449 7.878 5
-1.57 3.89 7.657 5
-1.57 3.89 7.657 4
-1.57 3.89 7.657 5
-1.57 3.89 7.657 5
-1.301 3.87 7.667 6
-1.301 3.87 7.667 5
-1.301 3.87 7.667 5
-1.301 3.87 7.667 4
-1.052 3.564 7.954 5
-1.052 3.564 7.954 5
-1.052 3.564 7.954 6
-1.052 3.564 7.954 5
-1.052 3.478 8.127 5
-1.052 3.478 8.127 5
-1.052 3.478 8.127 4
-1.052 3.478 8.127 5
-1.186 4.024 7.696 6
-1.186 4.024 7.696 5
-1.186 4.024 7.696 5
-1.186 4.024 7.696 5
-1.426 4.292 7.475 4
-1.426 4.292 7.475 5
-1.426 4.292 7.475 6
-1.129 4.014 7.619 5
-1.129 4.014 7.619 5
-1.129 4.014 7.619 5
-1.129 4.014 7.619 4
-1.014 3.593 8.184 5
-1.014 3.593 8.184 5
-1.014 3.593 8.184 6
-1.014 3.593 8.184 5
-1.397 4.052 8.414 5
-1.397 4.052 8.414 4
-1.397 4.052 8.414 5
-1.397 4.052 8.414 5
-1.186 4.732 8.462 6
-1.186 4.732 8.462 5
-1.186 4.732 8.462 5
-1.186 4.732 8.462 5
-0.995 4.493 8.922 4
-0.995 4.493 8.922 6
-0.995 4.493 8.922 5
-0.995 4.493 8.922 5
-1.071 4.273 9.209 5
-1.071 4.273 9.209 5
-1.071 4.273 9.209 4
-1.071 4.273 9.209 5
-1.244 4.139 9.688 6
-1.244 4.139 9.688 5
-1.244 4.139 9.688 5
-1.244 4.139 9.688 5
-1.071 4.426 9.544 4
-1.071 4.426 9.544 5
-1.071 4.426 9.544 5
-1.071 4.426 9.544 6
-0.842 4.598 10.023 5
-0.842 4.598 10.023 5
-0.842 4.598 10.023 4
-0.842 4.598 10.023 5
-0.803 4.254 10.291 5
-0.803 4.254 10.291 6
-0.803 4.254 10.291 5
-0.803 4.254 10.291 5
-0.765 4.646 9.707 5
-0.765 4.646 9.707 4
-0.765 4.646 9.707 5
-1.177 5.02 9.86 6
-1.177 5.02 9.86 5
-1.177 5.02 9.86 5
-1.177 5.02 9.86 5
-1.003 4.799 10.042 4
-1.003 4.799 10.042 5
-1.003 4.799 10.042 6
-1.003 4.799 10.042 5
-0.746 4.292 10.148 5
-0.746 4.292 10.148 5
-0.746 4.292 10.148 4
-0.746 4.292 10.148 5
-0.564 4.445 9.688 5
-0.564 4.445 9.688 6
