-0.046 -0.01 9.487 0
-0.046 -0.01 9.487 5
-0.046 -0.01 9.487 5
-0.046 -0.01 9.487 4
-0.007 0 9.611 5
-0.007 0 9.611 6
-0.007 0 9.611 5
-0.007 0 9.611 5
-0.055 0 9.506 5
-0.055 0 9.506 4
-0.055 0 9.506 5
-0.055 0 9.506 6
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 4
-0.017 -0.029 9.506 5
-0.017 -0.029 9.506 6
-0.017 -0.029 9.506 5
-0.017 -0.029 9.506 5
-0.065 -0.029 9.496 5
-0.065 -0.029 9.496 4
-0.065 -0.029 9.496 5
-0.017 -0.038 9.573 6
-0.017 -0.038 9.573 5
-0.017 -0.038 9.573 5
-0.017 -0.038 9.573 5
-0.036 -0.01 9.477 5
-0.036 -0.01 9.477 4
-0.036 -0.01 9.477 5
-0.036 -0.01 9.477 6
-0.017 -0.058 9.535 5
-0.017 -0.058 9.535 5
-0.017 -0.058 9.535 5
-0.017 -0.058 9.535 4
0.001 -0.086 9.515 5
0.001 -0.086 9.515 6
0.001 -0.086 9.515 5
0.001 -0.086 9.515 5
-0.046 -0.048 9.487 5
-0.046 -0.048 9.487 4
-0.046 -0.048 9.487 5
-0.046 -0.048 9.487 6
0.02 -0.058 9.554 5
0.02 -0.058 9.554 5
0.02 -0.058 9.554 5
0.02 -0.058 9.554 4
-0.017 -0.019 9.448 5
-0.017 -0.019 9.448 6
-0.017 -0.019 9.448 5
-0.017 -0.019 9.448 5
-0.007 -0.058 9.515 5
-0.007 -0.058 9.515 5
-0.007 -0.058 9.515 4
-0.007 -0.058 9.515 5
0.011 -0.048 9.506 6
0.011 -0.048 9.506 5
0.011 -0.048 9.506 5
0.011 -0.048 9.506 5
-0.036 -0.019 9.506 4
-0.036 -0.019 9.506 5
-0.036 -0.019 9.506 6
-0.036 -0.019 9.506 5
0.011 -0.058 9.563 5
0.011 -0.058 9.563 5
0.011 -0.058 9.563 4
-0.046 -0.019 9.468 5
-0.046 -0.019 9.468 6
-0.046 -0.019 9.468 5
-0.046 -0.019 9.468 5
-0.055 -0.048 9.544 5
-0.055 -0.048 9.544 4
-0.055 -0.048 9.544 5
-0.055 -0.048 9.544 6
-0.036 -0.029 9.535 5
-0.036 -0.029 9.535 5
-0.036 -0.029 9.535 5
-0.036 -0.029 9.535 5
-0.074 -0.01 9.515 4
-0.074 -0.01 9.515 5
-0.074 -0.01 9.515 6
-0.074 -0.01 9.515 5
-0.007 -0.038 9.582 5
-0.007 -0.038 9.582 5
-0.007 -0.038 9.582 4
-0.007 -0.038 9.582 5
-0.065 -0.019 9.477 6
-0.065 -0.019 9.477 5
-0.065 -0.019 9.477 5
-0.065 -0.019 9.477 5
-0.055 -0.038 9.515 4
-0.055 -0.038 9.515 5
-0.055 -0.038 9.515 6
-0.055 -0.038 9.515 5
-0.017 -0.058 9.515 5
-0.017 -0.058 9.515 5
-0.017 -0.058 9.515 4
-0.017 -0.058 9.515 5
-0.055 -0.038 9.487 6
-0.055 -0.038 9.487 5
-0.055 -0.038 9.487 5
-0.055 -0.038 9.487 5
0.001 -0.067 9.563 5
0.001 -0.067 9.563 4
0.001 -0.067 9.563 5
0.001 -0.067 9.563 6
-0.046 0 9.477 5
-0.046 0 9.477 5
-0.046 0 9.477 5
-0.046 0 9.477 4
-0.026 -0.038 9.535 5
-0.026 -0.038 9.535 6
-0.026 -0.038 9.535 5
0.02 -0.029 9.496 5
0.02 -0.029 9.496 5
0.02 -0.029 9.496 4
0.02 -0.029 9.496 5
-0.046 -0.048 9.487 6
-0.046 -0.048 9.487 5
-0.046 -0.048 9.487 5
-0.046 -0.048 9.487 5
0.02 -0.048 9.535 4
0.02 -0.048 9.535 5
0.02 -0.048 9.535 6
0.02 -0.048 9.535 5
-0.046 -0.029 9.477 5
-0.046 -0.029 9.477 5
-0.046 -0.029 9.477 5
-0.046 -0.029 9.477 5
-0.036 -0.048 9.554 4
-0.036 -0.048 9.554 6
-0.036 -0.048 9.554 5
-0.036 -0.048 9.554 5
-0.017 -0.048 9.535 5
-0.017 -0.048 9.535 4
-0.017 -0.048 9.535 5
-0.017 -0.048 9.535 6
-0.046 -0.029 9.515 5
-0.046 -0.029 9.515 5
-0.046 -0.029 9.515 5
-0.046 -0.029 9.515 4
-0.017 -0.058 9.582 5
-0.017 -0.058 9.582 6
-0.017 -0.058 9.582 5
-0.017 -0.058 9.582 5
-0.055 -0.048 9.477 5
-0.055 -0.048 9.477 4
-0.055 -0.048 9.477 5
-0.055 -0.048 9.477 6
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 5
-0.026 -0.019 9.535 5
-0.036 -0.058 9.535 4
-0.036 -0.058 9.535 5
-0.036 -0.058 9.535 6
-0.036 -0.058 9.535 5
-0.074 0 9.477 5
