0.249 0.001 9.544 0
0.249 0.001 9.544 5
0.249 0.001 9.544 4
0.249 0.001 9.544 5
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.249 -0.007 9.506 6
0.297 -0.007 9.496 5
0.297 -0.007 9.496 4
0.297 -0.007 9.496 5
0.297 -0.007 9.496 5
0.268 -0.026 9.515 5
0.268 -0.026 9.515 6
0.268 -0.026 9.515 5
0.268 -0.026 9.515 4
0.268 -0.007 9.525 5
0.268 -0.007 9.525 5
0.268 -0.007 9.525 5
0.268 -0.007 9.525 6
0.278 -0.007 9.515 5
0.278 -0.007 9.515 4
0.278 -0.007 9.515 5
0.278 -0.007 9.515 5
0.249 -0.007 9.535 5
0.249 -0.007 9.535 5
0.249 -0.007 9.535 6
0.249 -0.007 9.535 4
0.268 -0.017 9.506 5
0.268 -0.017 9.506 5
0.268 -0.017 9.506 5
0.268 -0.017 9.506 5
0.287 -0.036 9.544 6
0.287 -0.036 9.544 5
0.287 -0.036 9.544 4
0.287 -0.036 9.544 6
0.278 -0.017 9.515 4
0.278 -0.017 9.515 5
0.278 -0.017 9.515 6
0.259 0.011 9.506 5
0.259 0.011 9.506 4
0.259 0.011 9.506 5
0.259 0.011 9.506 5
0.278 -0.026 9.525 5
0.278 -0.026 9.525 6
0.278 -0.026 9.525 5
0.278 -0.026 9.525 4
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.259 0.001 9.515 6
0.259 0.001 9.515 4
0.259 0.001 9.515 5
0.259 0.001 9.515 5
0.287 -0.007 9.515 5
0.287 -0.007 9.515 5
0.287 -0.007 9.515 6
0.287 -0.007 9.515 5
0.259 -0.007 9.515 4
0.259 -0.007 9.515 5
0.259 -0.007 9.515 5
0.259 -0.007 9.515 5
0.287 -0.007 9.535 6
0.287 -0.007 9.535 5
0.287 -0.007 9.535 4
0.287 -0.007 9.535 5
0.24 -0.007 9.525 5
0.24 -0.007 9.525 5
0.24 -0.007 9.525 6
0.24 -0.007 9.525 5
0.249 0.011 9.554 4
0.249 0.011 9.554 5
0.249 0.011 9.554 5
0.249 0.011 9.554 5
0.268 -0.007 9.535 6
0.268 -0.007 9.535 5
0.268 -0.007 9.535 4
0.268 -0.007 9.535 5
0.259 -0.026 9.554 5
0.259 -0.026 9.554 5
0.259 -0.026 9.554 5
0.259 -0.026 9.554 6
0.287 -0.007 9.515 5
0.287 -0.007 9.515 4
0.287 -0.007 9.515 5
0.268 -0.017 9.525 5
0.268 -0.017 9.525 5
0.268 -0.017 9.525 6
0.268 -0.017 9.525 5
0.259 0.001 9.525 4
0.259 0.001 9.525 5
0.259 0.001 9.525 5
0.259 0.001 9.525 5
0.249 0.001 9.506 6
0.249 0.001 9.506 5
0.249 0.001 9.506 4
0.249 0.001 9.506 5
0.24 0.001 9.515 5
0.24 0.001 9.515 5
0.24 0.001 9.515 5
0.24 0.001 9.515 6
0.278 -0.017 9.525 4
0.278 -0.017 9.525 5
0.278 -0.017 9.525 5
0.278 -0.017 9.525 5
0.287 -0.017 9.525 5
0.287 -0.017 9.525 6
0.287 -0.017 9.525 5
0.287 -0.017 9.525 4
0.278 -0.007 9.535 5
0.278 -0.007 9.535 5
0.278 -0.007 9.535 5
0.278 -0.007 9.535 6
0.278 0.011 9.515 5
0.278 0.011 9.515 5
0.278 0.011 9.515 4
0.278 0.011 9.515 5
0.268 0.001 9.544 5
0.268 0.001 9.544 6
0.268 0.001 9.544 5
0.268 0.001 9.544 4
0.249 -0.017 9.506 5
0.249 -0.017 9.506 5
0.249 -0.017 9.506 5
0.249 -0.017 9.506 5
0.249 -0.007 9.506 6
0.249 -0.007 9.506 4
0.249 -0.007 9.506 5
0.249 -0.007 9.506 5
0.297 -0.017 9.535 5
0.297 -0.017 9.535 5
